advertisementtop,1
advertisementtrump,3
advertisementturkey,4
advertisementturkish,1
advertisementu,2
advertisementunder,1
advertisement(writing,1
advertisementyet,2
advertisementyou,1
advise,1
adviser,12
advocate,5
advocated,2
affect,1
affected,2
affiliate,4
affirmatively,2
affirmed,1
affliction,2
afghan,4
afghanistan,14
afraid,2
africa,25
african,3
africom,2
afrin,38
afterlife,1
aftermath,1
afternoon,4
age,1
agency,19
agent,12
aggression,3
aggressive,2
aging,2
agree,5
agreed,16
agreeing,2
agreement,22
ahead,1
ahmed,1
ahrar,7
aid,15
aide,6
aided,1
aiding,1
aim,1
aimed,2
aiming,3
aine,1
air,19
airport,2
airpower,2
airstrike,4
airstrike?,2
airstrikes,9
ak,1
akbar,1
akbar!,1
akin,2
al-abadi,1
al-ahmed,1
alain,4
alan,1
al-arabiya,2
alarm,3
alarmed,3
al-assad,7
al-assads,1
alastair,2
alawite,7
alawites,4
al-baghdadi,2
albanian,2
aleppo,4
alert,1
alexanda,1
al-falih,1
algeria,6
algerian,2
al-hassan,1
ali,6
al-ikhbariya,3
al-islam,22
alison,2
alissa,8
alissanyt,1
al-ittihad,1
alive,4
al-khadr,2
al-khalidi,2
al-kul,2
(all,1
allahu,2
allegation,2
alleged,1
allegedly,1
allegiance,2
alliance,13
allied,25
alliesadvertisementankara,1
alloush,1
all-out,2
allow,7
allowed,6
allows,1
ally,45
al-manar,2
almost,7
al-muslimin,1
al-nusra,2
alone,2
along,13
alongside,10
aloud,2
al-qaida,7
al-qaida-affiliated,1
al-qaida-linked,2
al-rahman,18
already,5
al-sayegh,1
al-shabab,1
al-sham,7
al-sharif,1
altered,1
alternative,2
alternatively,1
although,7
aluminium,1
al-watan,2
always,1
al-za'atari,3
al-zawahiri,1
al-zor,1
amassed,2
amassing,1
ambassador,9
ambiguous,2
ambitious,1
ambush,3
america,10
american,57
american-backed,1
american-funded,1
american-led,2
americans',1
american-supplied,1
amid,1
amman,2
ammar,1
ammunition,1
amnesty,1
among,10
amount,3
amounted,2
anadolu,3
analysis,1
analyst,2
ancient,4
andrea,1
andrew,2
andrey,1
andy,2
angela,3
angered,1
angry,1
angus,4
ankara,19
anna,1
anne,2
announce,2
announced,14
announcement,1
announcing,2
anonymity,7
another,13
ansar,1
answer,6
answering,2
anti-is,2
antonie,2
antony,1
anymore,1
anyone,3
anywhere,1
apart,2
apartment,2
appeal,2
appear,1
appearance,2
appeared,7
appears,9
appease,1
appeasing,1
appetite,1
applauded,1
applicant,1
application,2
applied,2
applies,1
apply,2
apprentice,3
apprenticeship,3
approach,8
appropriate,6
approve,1
approved,3
approximately,3
april,2
aq,2
aqim,6
arab,9
arabia,9
arabic,7
arab-kurdish,1
aramco,3
arbeen,9
arbin,1
arch-foe,1
area,72
arena,2
arent,2
argue,1
argued,1
arm,14
armed,18
armenia,2
armored,1
army,50
arnaud,6
around,27
arrange,1
arranged,2
arrangement,3
array,1
arrest,4
arrested,6
arrive,2
arrived,8
arrives,1
arriving,5
arsuz,1
art,4
article,8
artificial,2
artillery,5
artist,4
artistic,1
aside,2
ask,1
asked,13
asking,4
asleep,1
ass,4
assad,21
assads,1
assailant,5
assassination,6
assault,12
assaulted,3
assemble,1
assembly,2
assessing,2
assessment,2
asset,1
assigned,1
assist,1
assistance,11
assisting,1
associate,1
associated,24
___associated,3
association,4
assume,1
assurance,1
assured,3
assyrian,2
asthmatic,2
atiya,2
atlantic,3
atop,1
atrocious,1
atrocity,2
attached,1
attack,66
attacked,1
attacker,17
attacking,2
attempt,10
attempted,2
attended,5
attending,1
at-times,1
attitude,1
attorney,1
aude,1
august,3
aurelien,1
austin,2
australia,2
australian,2
author,1
authoritarianism,1
authority,14
authorized,2
automotive,1
autopsy,3
averted,1
avoid,4
awarded,1
aware,1
away,9
awkward,1
ayman,1
azidad,2
b2,1
back,25
back?,1
backed,3
-backed,5
backer,2
background,1
backing,2
baczynska)were,2
bad,3
badly,1
baghdad,3
bajolet,5
baker,1
baker)were,1
bakkar,2
bakr,2
balance,2
balanced,1
balancing,1
ban,4
bandaged,2
banking,1
banned,1
banning,1
bar,1
baraachit,1
barada,2
bare,1
bareheaded,1
barnard,2
barrage,2
barred,2
barrel,3
barrier,1
barring,2
barrington,7
base,7
based,16
baseless,2
baseline,1
basement,3
bashar,17
bashar),2
basic,2
basis,3
bastion,2
battalion,3
battered,1
battle,5
battlefield,2
battling,1
bay,1
bayraqdar,4
bbc,3
beach,4
beard,1
bearing,2
beasley,7
beat,2
beaten,1
beatle,1
beatles,1
became,2
become,6
becoming,2
bedeviled,1
began,23
begin,3
beginning,1
begun,4
behalf,2
behavior,2
behaviour,1
beheading,2
behind,9
beirut,21
beit,1
bekir,1
believe,4
believed,8
bell,2
belmokhtar,4
belong,2
belonging,9
belt,2
beltrame,43
beltrames,1
bemoaned,1
beneath,1
benefit,1
bengaluru,1
benghazi,10
benkoe)were,1
beret,2
berlin,4
bernard,1
besides,1
besieged,7
best,8
bestows,1
bethany,1
betrayal,1
better,3
beyond,7
bhanu,1
bid,2
bieren,1
big,3
bigg,2
bigger,1
biggest,6
bilateral,1
bilginsoy,2
bill,4
billboard,2
billed,1
billion,2
bin,1
birqdar,6
birth,1
bishop,8
bit,2
bitter,1
bitterly,1
black,7
blackened,1
blackmail,1
blair)were,1
blame,1
blamed,3
blaming,1
blast,5
blasted,4
blew,1
blink,1
blistering,1
bloc,5
block,1
blocked,1
blok,1
blood,3
blow,1
blowback,1
blue,1
blunt,2
blur,2
board,4
boardadvertisementcollapsesee,1
boardby,1
boarded,3
boarding,2
boardopinionthe,1
boasting,1
body,8
boeing,1
bogdanov,1
boko,1
bolster,4
bolton,4
bomb,8
bombardment,14
bombataliev,1
bombed,2
bombing,6
bond,4
bone,1
book,3
boosted,2
border,32
bordering,2
borders!,2
born,4
borsuk)were,2
bought,1
bound,2
box,48
boy,3
bozdag,2
bragg,1
brainwashed,1
branch,7
brand,1
branded,1
brandishing,1
brave,2
bravely,2
bravery,4
break,1
breeden,1
bridge,3
briefing,2
briefly,5
bring,1
bringing,1
brings,1
britain,11
britain-based,5
british,19
british-born,1
broad,2
broader,4
broken,1
brokered,2
brooklyn,1
brother,3
brother-in-law,1
brothers?,1
brought,4
bruce,2
brunnstrom,3
brussels,1
brutal,2
brutality,1
bucket,1
budapest,1
buffer,2
build,1
building,11
buildup,2
bulgaria,4
bulgarian,1
bulk,1
bull,2
bullet,1
burden,2
burkina,3
burkinabe,1
burn,2
burning,2
bus,34
bused,4
bustling,1
(but),1
butcher,7
butchery,2
butler,3
buy,1
buying,1
buzzing,1
byby,3
byeditorialby,1
-c,1
c3,1
cadence,1
cafe,1
cage,1
calculated,1
caliphate,6
call,16
called,16
calling,9
calmed,1
calmly,1
camera,2
camp,3
campaign,32
campaigned,2
campaigning,2
campbell,2
can,1
canberra,1
cancer,1
cannot,6
cant,1
cap,1
capacity,3
capital,18
capped,1
captain,1
captive,3
capture,3
captured,5
car,6
caravan,1
carbonnel,3
carcassonne,18
card,1
care,11
carefully,1
carolina,1
carrel,1
carried,8
carry,1
carrying,7
cart,1
cartel,1
case,11
case-by-case,1
cash,2
cashier,5
casualty,2
catastrophic,1
catch,1
catherine,2
caught,4
cause,2
caused,2
caution,1
cawthorne,1
cease-fire,3
cede,2
ceded,1
ceding,2
celebrating,2
celebration,1
cell,4
cellphone,1
cement,3
cemetery,1
center,13
central,6
centre,2
century-old,2
cerdan,3
ceremony,4
certain,5
certainly,3
chad,6
chain,1
chaired,1
challenge,3
chance,1
chancellor,2
change,7
changed,2
chant,1
chaotic,2
chapter,2
character,8
charge,4
charged,1
charity,2
charlton,2
cheapens,1
cheating,1
chechen,1
chechnya,1
check,1
checking,2
checkout,1
checkpoint,1
cheered,1
chemical,5
chief,5
chiefly,2
child,26
chilling,1
chilly,1
chivers,2
chlorine,2
chmaytelli,2
choice,8
chose,2
christian,5
chronically,1
chuck,1
church,2
circulated,2
circumstance,1
cited,1
citing,11
citizen,3
citizenship,4
city,40
civic,2
civil,9
civilian,47
claim,5
claimed,8
clambered,1
clambering,1
clarification,2
clarify,2
clarity,1
clash,3
clashing,1
clear,12
cleared,1
clearly,1
cleveland,1
clicking,48
climate,1
climb,2
clinic,1
clinton,1
cloak,1
close,8
closed,1
closely,1
closest,3
clothes,2
cloud,1
clout,2
club,2
cluster,1
coalition,43
coalition),1
coast,3
coastal,4
coat,1
codrea-radomarch,1
cohn,1
coi,2
(coi),1
col,8
cold,1
collaborating,1
collapse,3
collapsed,4
colleague,2
collected,1
collective,2
collision,1
colonel,19
color,1
combat,4
come,19
coming,26
coming?i,1
command,21
commander,10
commensurate,2
comment,24
commercial,1
commission,3
commissioned,1
commitment,8
committed,11
committee,11
committing,1
common,2
commonness,1
community,18
company,2
compared,3
comparing,1
competition,1
complained,2
complete,8
completed,1
completely,4
complexity,2
complying,1
composed,2
comprehensive,1
comprises,2
compromise,2
computer,4
comrade,1
conceptual,1
concern,12
concerned,3
concerted,2
concluded,1
concrete,3
condemning,1
condensed,1
condition,8
conducted,8
conducting,3
conference,8
confidence,1
confident,1
confirm,1
confirmed,12
conflict,20
conflicted,1
conflict-wracked,2
confront,2
confrontation,3
confrontational,1
confusing,1
congratulate,1
congress,1
congressional,1
connected,2
conquest,1
conscription,3
consecutive,1
consequence,1
conservative,2
consideration,1
considered,6
considering,1
considers,7
conspiracy,1
constant,2
constantly,1
constitute,1
construct,1
consulate,2
consultancy,1
contact,7
contacted,1
contender,1
context,2
contiguous,2
continent,2
contingent,1
continually,5
continuation,2
continue,8
continued,9
continues,4
continuing,4
contracted,1
contractor,3
contrast,1
contributed,12
contributing,1
contribution,1
control,47
controlled,12
controlling,3
conversation,3
converted,1
convey,2
convicted,1
convinced,3
convoy,4
cooper,2
cooperate,5
cooperation,7
co-opted,1
coordinate,2
coordinated,2
coordination,3
coordinator,2
copper,1
core,1
corpse,2
corrected,1
corrects,1
corruption,1
cosmopolitan,1
cost,1
costal,1
could,57
couldnt,2
council,30
counsel,1
counter,5
counterpart,5
counterterrorism,12
counter-terrorist,1
countless,1
country,59
countryside,1
coup,1
couple,4
courage,3
courageous,1
course,3
court,6
cover,4
covered,8
crackdown,1
cracked,1
cracking,2
crash,3
crashed,2
cream,1
create,2
created,3
creating,4
creature,2
credit,1
crescent,2
crew,1
crime,20
criminal,8
crisis,7
crisscrossing,2
critic,3
critical,5
criticised,1
criticism,4
criticize,1
criticized,1
critique,1
crony,1
cross,11
cross-border,2
crossed,3
crosse)were,1
crossing,2
crowd,6
crowding,1
crown,4
crucifixion,1
crude,2
cruelty,1
crumb,2
crushed,1
crushing,2
culmination,3
cultural,3
curb,1
curfew,1
curious,1
curiously,1
current,3
currently,6
cusp,1
custom,1
customer,4
cyberattacks,1
cycled,1
cyprus,1
daesh,3
daily,8
dalgleish)were,1
damage,1
damascus,36
damascus',2
danger,2
dangerous,3
dangling,2
daniel,4
danny,1
daraa,2
dare,1
daren,3
dark,1
date,4
daughter,7
david,15
davis,1
dawa,1
dawn,2
dayton,1
dead,7
deadlier,2
deadline,1
deadlocked,1
deadly,11
deal,41
death,16
death!she,1
debate,3
deborah,2
dec,3
decade,7
decades-long,3
decades-old,1
deceased,1
december,6
decided,6
decision,16
decisive,1
declan,4
declaration,5
declared,7
declaring,1
declined,4
deeb,1
deems,1
deep,3
deeper,2
deeply,5
defeat,17
defeated,4
defeating,2
defector,1
defence,4
defending,1
defense,20
defensive,2
defuse,1
defused,1
defusing,1
degrade,2
degree,1
dehumanized,1
deir,1
delay,6
delaying,1
delegation,8
deliberation,2
deliberationsthe,2
delivered,5
delivering,3
demand,6
demanded,4
democracy,2
democrat,4
democratic,6
demographic,3
demonstrate,1
demonstrated,2
demonstration,1
demoralizing,1
denial,2
denied,6
denies,1
denis,3
deniz,1
denounced,2
densely,1
deny,5
depart,2
departed,2
departing,3
department,35
departure,1
depche,1
depending,1
depicting,2
depicts,1
deployed,10
deployment,1
depredation,1
deprived,2
deputy,3
descent,1
describe,1
described,8
describing,1
desert,4
desertion,1
designate,1
designated,1
designed,1
desire,4
despite,12
destabilize,1
destabilized,1
destination,1
destroy,2
destroyed,5
destruction,2
detail,4
detained,7
detainee,3
detention,3
deteriorated,2
deteriorating,1
determine,1
determined,1
determining,2
detonated,2
devastation,1
developed,1
development,4
device,12
devicessearches,2
devoid,1
devoted,2
devotion,2
diabolical,1
dialogue,6
diane,1
diarrhea,1
die,7
died,10
difference,2
differencesnews,1
different,4
difficult,10
difficulty,2
diffuse,1
diminished,1
dinner,1
diplomat,6
diplomatic,5
dire,1
direct,2
directed,1
direction,1
directive,2
director,5
directorate,2
directs,1
direkt36,4
dirt,5
disagreed,1
disappear,1
disappointed,2
disarm,1
disarmed,1
disclose,4
disclosed,1
discovered,2
discretion,1
discus,6
discussed,7
disease,3
disengage,1
disillusioned,1
dismissed,3
dismissing,1
dismissive,2
disparaged,1
displaced,11
displacement,5
display,1
displayed,1
dispute,2
disrupt,1
dissolve,1
dissuade,1
distanced,2
distancing,1
distracting,1
district,6
disturb,1
diversify,1
divided,2
divide?i,1
division,1
divorce,1
divorced,1
documentation,1
documenting,1
doesnt,1
dolan)were,1
dollar,2
domestic,3
dominant,2
dominate,1
dominated,2
dominic,2
donald,18
donate,1
door,4
douard,1
double,1
doubled,2
doubt,2
douma,43
douma-based,2
downfall,1
downplay,1
downward,1
dozen,8
draft,1
drafted,1
drain,1
drawn,5
dream,1
dreary,1
dressed,2
drew,2
drian,1
dried,1
drifted,1
drill,2
drinking,1
drive,5
driven,5
driver,2
driving,3
drone,11
drop,2
dropped,1
drought,1
drove,1
drug,3
drying,1
du,1
dual,1
dubai-based,1
due,1
dumping,1
dunbar,3
(dungeons,1
dutch,3
duty,2
dy,2
dying,1
eager,1
earlier,20
earliest,1
early,14
earned,1
east,24
easter,3
eastern,95
east-west,1
easy,1
ecce,1
ece,1
echoed,1
economic,4
economy,2
edge,5
edited,1
editing,45
edition,6
editorial,3
edmund,1
educational,1
effect,2
effectively,3
effectiveness,1
effort,24
egg,1
egyptian,1
eight,3
eighth,1
eight-week,2
ein,5
eissa,2
either,3
el,4
elaborating,4
eldin,1
elected,3
election,9
electoral,1
electric,1
element,4
elevator,1
el-hada'eq,1
eli,1
elian,1
elisabeth,1
elite,3
elizabeth,2
ellen,1
el-qaddafi,2
else,2
elsewhere,4
elsheikh,7
elvis,1
email,50
emailed,1
embassy,5
embedded,1
emergency,2
emerges,1
emerging,2
emir,1
emirate,2
emma,1
emmanuel,14
emmott,2
emotion,1
emphasis,1
emphasized,3
employed,2
employee,3
empty,2
emwazi,1
enable,1
encircle,2
encircled,1
enclave,15
encouraged,2
encouraging,2
end,15
ended,2
ending,1
endured,1
enemy,3
energy,1
enforce,1
enforced,1
enforcement,1
enforcer,1
engage,1
engaged,5
engineer,4
england,1
english,5
engulfing,1
enjoying,1
enlargement,1
enough,2
ensure,4
ensuring,6
enter,3
entered,6
entering,1
enterprise,2
enters,1
enthusiastic,2
entirely,2
entrenched,1
enviable,1
envisions,1
envoy,6
episode,1
equidistant,2
erdogan,41
(erdogan),1
eric,5
erkoyun,1
erupted,2
escalating,2
escalation,1
escape,1
escorting,1
especially,10
espoused,1
essence,1
essential,2
essentially,2
establish,2
established,1
estate,2
estimate,1
estimated,5
ethnic,4
ethnically,2
etienne,1
eu,12
eulogized,1
eulogy,1
euphemism,1
euphrates,3
euro,1
europe,7
european,18
europol,1
eu-turkey,3
evacuate,2
evacuated,5
evacuating,5
evacuation,18
evacuee,4
evans,2
evans)were,5
even,27
event,3
eventually,5
ever,5
every,3
everybody,1
everyday,2
everyone,5
everything,3
evicted,1
evidence,5
evros,1
examining,1
example,3
except,1
exceptional,2
exchange,5
exchanged,1
exchanging,1
excited,1
excluded,1
exclusively,2
execution,2
executive,1
exercise,2
exerts,2
exhausted,1
exhibition,1
exile,1
exist,1
existence,1
exist?i,1
existing,4
exists,1
exit,7
exiting,1
expanding,6
expanse,4
expansion,4
expect,2
expected,8
expects,5
expedient,1
expelling,2
experience,2
experienced,1
expert,6
experts',1
explain,1
explained,1
exploring,2
explosion,2
explosive,15
export,1
exporter,1
exporting,1
expose,1
exposed,5
expressed,2
expulsion,5
ex-spy,2
extend,7
extended,2
extension,10
extent,2
external,2
extract,1
extraordinary,6
extremely,1
extremist,18
ezgi,1
fabric,1
fabricating,1
face,20
facebook,1
facilitate,3
facility,1
facing,5
fact,5
faction,22
factory,1
failaq,7
failed,1
failing,1
failq,2
faint,1
fair,4
fairest,1
faith,2
falih,1
fall,2
fallen,2
familiar,7
familiarity,1
families?i,1
family,36
famine,1
fan,1
far,10
farmer,1
farther,4
farzat,1
fashionable,1
faso,3
fast-rising,1
fatal,2
fatally,2
fate,3
father,6
fatigue,2
faulconbridge)were,2
faylaq,9
faysal,1
fds,1
fear,5
fearing,1
feb,5
february,12
fed,1
federal,3
federation,1
feed,1
feel,3
fell,3
fellow,3
felt,3
female,6
ferocious,1
ferry,2
feuding,2
fianc,1
field,4
fiercely,1
fiercest,1
fight,34
fighter,71
fighting,29
figure,3
file,1
fill,3
filled,4
filling,2
final,4
finalize,1
finalized,1
finalizing,2
finally,2
finance,1
financial,6
financing,1
find,6
finished,1
fire,5
fired,5
firefight,2
fire-setting,1
firm,2
first,33
fish,3
fished,1
fitting,1
five,15
five-hour,1
fla,2
flag,2
flagging,1
fled,6
flee,1
fleeing,4
fleet,5
flew,2
flood,1
floor,4
florida,2
flotation,1
flower,2
flowing,1
fluent,1
fluorescent,1
fly,3
focus,3
focused,8
focussed,1
foe,1
foggia,1
foley,2
foleys,2
follow,3
followed,3
follower,1
following,4
food,12
foot,6
footage,2
foothold,2
footprint,1
(for,2
force,122
forced,16
forcing,3
forefront,3
foreign,25
foreigner,3
foresee,1
forever,1
forgive,1
form,1
formal,1
formally,2
formation,1
formed,1
former,24
formerly,3
fort,1
forward,5
fought,3
fourth,3
fragile,1
framed,1
framework,4
france,61
francis,1
francois,3
franois,1
fratricidal,1
fraudulent,1
free,7
freed,4
freedom,6
freelance,1
freely,1
freeze,10
freezing,1
french,41
french-led,1
frenchman,1
french-moroccan,1
frequented,2
fresh,1
fretting,2
friday,1
friend,7
frivolous,1
front,10
frontier,4
frontline,1
front-line,1
frosty,1
froze,1
frustration,2
fuel,7
full,8
fully,1
fund,15
funded,1
funding,8
furious,1
future,6
g,1
gabriel,2
gabriela,2
gadzhimagomedov,1
gain,4
gained,4
gallery,1
gamut,1
gang,3
garden,1
gareth,2
garish,1
gary,1
gas,7
gathered,3
gen,4
gendarme,11
gendarme),2
gendarmerie,5
gendarmery,1
gender-based,1
general,3
generate,1
generated,1
geneva,1
geostrategic,1
german,7
german-turkish,1
germany,4
gestured,1
getting,3
ghanaian,1
ghost,1
ghouta,96
giant,1
girl,4
girlfriend,1
give,3
giveaway,1
given,16
giving,6
glass,1
gleamed,1
global,4
globe,3
glut,2
go,3
goal,4
going,24
golden,1
golubkova,1
gone,8
good,2
goodman,2
gormley,1
gossip,2
got,4
goto,1
gotten,1
governance,2
government,124
government-held,1
government-supplied,1
governor,2
gradual,2
graff,1
graff)were,2
grandchild,1
grandmother,1
grandparent,1
granted,6
grappling,1
grass,1
great,6
greater,6
greece,4
greek,3
greek-cypriot,1
greek-turkish,1
green,4
gregorio,2
grievance,1
grim,2
ground,26
group,123
groups?,1
groups?eric,1
grow,1
growing,9
grown,1
growth,1
grueling,1
guarantee,3
guard,5
guardia,1
guarding,2
guest,2
guidance,4
guideline,1
gumrukcu,2
gun,3
gunman,4
gunshot,2
guy,4
habaq,1
hague,1
haider,1
hailed,4
haines,3
hairdresser,1
haitham,2
haley,2
half,2
half-mast,2
halt,6
halted,1
hama,4
hamaide,2
hamza,6
hand,11
handgun,6
handling,2
hangar,1
hanin,3
happen,2
happened,3
happening,2
happy,2
haram,1
harasta,9
harbor,1
hard,2
hard-line,4
hard-liners,4
harm,3
hartig,4
haruna,1
hashemi,2
hastening,1
hastily,2
hasty,4
hatay,4
hauling,2
havent,2
hay,1
hazm,5
hboubati,1
he,1
head,10
headed,2
headline,6
headquartered,1
headquarters,3
headscarf,1
healer,1
health,2
hear,4
heard,4
hearing,1
hearse,1
heart,2
heated,1
heather,3
heavens)were,1
heavily,6
heavy,9
he'd,1
heel,2
heightened,3
heinous,1
heinrich)were,1
held,22
helene,2
helicopter,3
helicopter-dropped,1
hell,1
hello,1
helmet,1
help,18
helped,10
helpful,2
helping,4
helpless,2
henning,1
hepatitis,2
heralded,1
hero,8
heroic,7
heroism,1
herv,1
hesitancy,1
hesitate,1
hesitated,1
hezbollah,8
hid,2
hide,3
hiding,1
hifter,8
high,1
higher,1
highest,1
highlighted,1
highly,1
high-octane,1
high-profile,3
highway,2
hijab,1
hijacked,2
hillary,1
historian,1
historic,3
history,3
hitting,1
hogue)advertisementcollapsesee,1
hogue)were,1
hold,23
holding,10
holdout,2
hole,1
holed,2
hollande,1
home,98
home-grown,1
homemade,2
hometown,1
homo,1
homs,1
hong,1
honor,10
honorable,1
honored,3
honoring,2
hope,15
hoping,3
horrific,2
horrified,2
horror,2
hospital,3
host,1
hostage,20
hostile,2
hostility,1
hot,1
hour,6
house,32
however,13
hts,2
hu,1
huge,2
human,12
humanitarian,16
humanity,4
humiliation,1
hundred,16
hungarian,3
hungary,7
hungry,2
hunt,2
hunting,4
hurriyet,2
hurt,3
husband,7
husk,1
hwaida,2
hypocrite,1
hysteria,1
ice,1
icrc,1
idea,3
identified,8
identify,4
identity,3
ideology,1
idle,2
idlib,39
idlibs,2
idrees,3
ignore,1
ignored,1
ihs,1
illegal,3
illuminated,1
illuminates,1
im,3
image,2
imagine,2
imam,1
imbue,1
immediately,4
immense,1
immigrant,1
immigration,1
impact,2
implementation,2
implored,1
import,1
important,5
imported,1
impose,1
imposed,5
impossible,4
improve,3
improved,1
improvement,1
improving,1
improvised,11
impulse,7
(in,1
inbox,1
incendiary,2
incident,8
include,3
included,7
includes,4
including,44
inclusive,1
incoherence,1
incorrectly,1
increase,6
increasingly,5
incredible,1
incursion,3
independently,5
indicated,3
indication,4
indiscriminate,2
individual,9
industry,1
ineffective,1
inevitable,1
infant,1
infection,2
infidel,2
infighting,1
infiltrating,1
inflicted,1
influence,10
information,7
informed,3
infrastructure,14
infrequent,1
infuriated,3
initial,3
initially,3
initiative,2
injured,3
injury,3
innocent,1
inquiry,7
insecurity,2
inside,11
insist,3
insisted,1
insisting,2
inspiration,2
inspired,4
installation,2
instance,1
instead,5
instigation,1
institution,2
institutionalize,1
instruction,1
insurgency,9
insurgent,14
insurgent-held,4
intelligence,14
intensified,1
intensifies,1
intention,1
intently,1
inter-agency,2
interest,5
interested,72
interfere,2
interference,2
interim,1
internal,5
internally,3
international,20
interpretation,2
intersection,3
intervention,7
interview,12
interviewed,1
intestinal,2
intractable,1
introduced,1
inundated,2
invalid,48
invalides,2
inventive,1
invested,1
investigated,2
investigation,6
investigative,2
investigator,7
investment,3
investor,1
invisible,1
involve,1
involved,3
involvement,5
ipo,4
iran,23
iran-backed,1
iranian,8
iranian-backed,1
iraq,43
iraqi,12
iraqi-jewish,1
irish,4
irrational,1
irreplaceable,1
irresponsible,2
irritant,2
(is),1
isi,24
islam,29
islamic,104
(islamic,2
islamist,19
islamization,1
island,1
israel,5
israeli,5
issue,10
issued,1
istanbul,6
istanbul-based,2
it?,1
italian,1
italy,2
itani,1
itching,2
ja'afari,1
jabhat,2
jae-in,1
jailer,1
jailing,2
jaish,20
jalabi,2
jama,1
jamal,1
james,4
jamie,1
jan,1
janos,1
january,12
japanese,2
jarry,2
jaysh,3
jean,1
jean-yves,1
jeffrey,1
jeopardized,2
jersey,1
jew,1
jihad,1
jihadi,2
jihadis,2
jihadist,12
jim,6
job,1
jobar,5
john,15
johnathan,1
join,6
joined,4
joining,2
joint,5
joke,1
joked,1
jonathan,4
jones,2
jones)were,2
jordanian,2
joseph,1
journal,10
journalist,14
journey,4
journeying,1
judge,2
judicial,8
july,2
junction,1
june,2
junk,1
jurisdiction,2
justified,1
kabul,4
kamiar,1
karadeniz,1
karen,1
kassig,1
katie,2
katya,1
keep,14
keeping,3
kenji,1
kept,1
kerry)were,1
kevin,2
key,6
